review_id,restaurant_id,rating,review_text,review_date
REV-00137,CLT-032,4,"The staff at Jasmine Grill and Kabab made us feel welcome from the start. The outdoor patio is fantastic, especially in the evening. Great service — our waiter was knowledgeable about the menu. The chef clearly knows mediterranean cuisine inside and out.",2024-06-22
REV-00138,CLT-032,3,"Every dish we ordered was fresh and flavorful. The menu has a great variety of mediterranean options. The menu has a good selection but nothing really wowed me. The kabobs was fine — nothing special, nothing terrible. Service was fast even on a busy Saturday night.",2024-07-03
REV-00139,CLT-033,1,We waited over 30 minutes just to get our drinks. We waited over 30 minutes just to get our drinks. I've had better pizza food from a food truck. The staff seemed disinterested — not what I expect in Greater Charlotte. The place could use a serious deep clean.,2024-02-10
REV-00140,CLT-033,1,The restaurant was way too loud — couldn't hear our conversation. The restaurant was way too loud — couldn't hear our conversation. I've had better pizza food from a food truck.,2023-10-21
REV-00141,CLT-033,2,"The lighting was harsh and uninviting. Had to flag someone down just to get the check. The lighting was harsh and uninviting. The pepperoni pizza was fine — nothing special, nothing terrible.",2023-07-02
REV-00142,CLT-033,1,"It was uncomfortably crowded and the tables are too close together. Had to flag someone down just to get the check. Our server seemed overwhelmed and forgot our order twice. For the price, I expected much better pizza food. The restaurant was way too loud — couldn't hear our conversation. The staff seemed disinterested — not what I expect in Greater Charlotte.",2023-09-04
REV-00143,CLT-033,5,Great service — our waiter was knowledgeable about the menu. Their calzone rivals anything I've had in Greater Charlotte. The margherita was absolutely delicious.,2024-05-30
REV-00144,CLT-033,1,Parking was a nightmare near Carmella's Pizza Grill. The place could use a serious deep clean. The margherita was overcooked and dry. We waited over 30 minutes just to get our drinks.,2024-08-28
REV-00145,CLT-034,4,"Great service — our waiter was knowledgeable about the menu. The wings was fine — nothing special, nothing terrible. The outdoor patio is fantastic, especially in the evening. Every dish we ordered was fresh and flavorful.",2023-07-08
REV-00146,CLT-034,5,Every dish we ordered was fresh and flavorful. It's convenient if you live nearby but I wouldn't drive across town for it. Great service — our waiter was knowledgeable about the menu. Some dishes were better than others at Counter-. The Greater Charlotte location has a great vibe. We couldn't stop eating the wings.,2023-07-15
REV-00147,CLT-034,4,The Greater Charlotte location has a great vibe. The energy in this place is always lively and welcoming. The staff at Counter- made us feel welcome from the start. The fries is a must-try if you visit Counter-. The menu has a great variety of american options. Love the ambiance — perfect for a date night in Greater Charlotte.,2023-09-03
REV-00148,CLT-034,5,"The energy in this place is always lively and welcoming. Great service — our waiter was knowledgeable about the menu. The decor gives it a cozy, authentic feel. Service was fast even on a busy Saturday night. Some dishes were better than others at Counter-.",2023-05-30
REV-00149,CLT-034,5,"The american flavors were authentic and well-balanced. The menu has a great variety of american options. The outdoor patio is fantastic, especially in the evening. The team here really knows how to take care of their guests. The staff at Counter- made us feel welcome from the start. Best american food I've had in Charlotte.",2024-07-13
REV-00150,CLT-034,5,The burger was absolutely delicious. Love the ambiance — perfect for a date night in Greater Charlotte. The steak is a must-try if you visit Counter-.,2024-04-11
REV-00151,CLT-035,5,"The soup and sandwich combo was absolutely delicious. I'd give it another try, but I wasn't blown away. Average sandwich restaurant in Charlotte. The menu has a good selection but nothing really wowed me. Great spot for brunch in the Greater Charlotte area. They accommodated our dietary restrictions without any fuss.",2024-01-18
REV-00152,CLT-035,5,Love the ambiance — perfect for a date night in Greater Charlotte. The club sandwich was absolutely delicious. Great service — our waiter was knowledgeable about the menu. It's a decent option if you're in the Greater Charlotte area. Average sandwich restaurant in Charlotte. We couldn't stop eating the club sandwich.,2023-08-24
REV-00153,CLT-035,3,"Love the ambiance — perfect for a date night in Greater Charlotte. It's convenient if you live nearby but I wouldn't drive across town for it. The lighting was harsh and uninviting. The club sandwich was fine — nothing special, nothing terrible. The staff at McAlister's Deli made us feel welcome from the start. We loved the grilled panini — perfectly prepared.",2024-08-24
REV-00154,CLT-035,3,"It's convenient if you live nearby but I wouldn't drive across town for it. The decor gives it a cozy, authentic feel. The staff seemed disinterested — not what I expect in Greater Charlotte. The staff seemed disinterested — not what I expect in Greater Charlotte. The lighting was harsh and uninviting. The food was mediocre at best for a sandwich restaurant.",2024-12-06
REV-00155,CLT-035,4,The staff at McAlister's Deli made us feel welcome from the start. Great spot for brunch in the Greater Charlotte area. Our server was friendly and attentive. They accommodated our dietary restrictions without any fuss. They accommodated our dietary restrictions without any fuss.,2024-11-27
REV-00156,CLT-035,5,"The outdoor patio is fantastic, especially in the evening. Every dish we ordered was fresh and flavorful. Love the ambiance — perfect for a date night in Greater Charlotte. We loved the club sandwich — perfectly prepared. Service was fast even on a busy Saturday night. The menu has a good selection but nothing really wowed me.",2024-03-17
REV-00157,CLT-036,5,"The asian flavors were authentic and well-balanced. The noodle bowl was fine — nothing special, nothing terrible. Average asian restaurant in Charlotte. Great spot for brunch in the University City area. Their spring rolls rivals anything I've had in University City. I'd give it another try, but I wasn't blown away.",2024-05-19
REV-00158,CLT-036,5,Service was fast even on a busy Saturday night. Service was fast even on a busy Saturday night. Great service — our waiter was knowledgeable about the menu. Best asian food I've had in Charlotte.,2023-01-07
REV-00159,CLT-036,5,Service was fast even on a busy Saturday night. Great spot for brunch in the University City area. The energy in this place is always lively and welcoming. Their fried rice rivals anything I've had in University City. The energy in this place is always lively and welcoming.,2024-08-12
REV-00160,CLT-036,5,Service was fast even on a busy Saturday night. The chef clearly knows asian cuisine inside and out. The University City location has a great vibe. The menu has a great variety of asian options. Their noodle bowl rivals anything I've had in University City.,2023-05-23
REV-00161,CLT-036,5,Their noodle bowl rivals anything I've had in University City. It's convenient if you live nearby but I wouldn't drive across town for it. The energy in this place is always lively and welcoming. The team here really knows how to take care of their guests.,2024-08-31
